SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0.9986403800646417,-0.40889574900753256,1.2704677115476157,0.22105697264112295,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,No
-1.0013614710184966,1.6955723761437307,-0.7078557695285768,0.53230568035178,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,No
0.9986403800646417,-1.269814527478504,0.15596817236639832,-0.9531157395605264,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,No
-1.0013614710184966,-1.269814527478504,-0.45197223047045926,-1.0447980770885124,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,No
-1.0013614710184966,-1.269814527478504,-1.601538577582301,-1.2181619945957436,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,Yes
-1.0013614710184966,-0.40889574900753256,1.1093687127376204,0.1530308773148182,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,Yes
0.9986403800646417,-0.6002110331121928,0.46045916796201436,-0.2956942126993684,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,No
-1.0013614710184966,-0.8393551382430182,-1.733820298587922,-1.1428264450610401,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,Yes
0.9986403800646417,1.5042570920390705,-0.874857102346697,0.25680837187819266,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,Yes
-1.0013614710184966,0.9303112397250896,-0.668622608180453,0.14848603042879363,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,No
-1.0013614710184966,1.4564282710129053,1.0760378853976216,2.204479466489711,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,No
-1.0013614710184966,0.2607077453587785,0.8996622573901263,0.7687110224070954,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,No
-1.0013614710184966,-1.1741568854261737,-0.36621478929358675,-0.9694415835589422,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,No
0.9986403800646417,-0.8871839592691833,-1.1953191193760628,-1.007235022295493,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,No
-1.0013614710184966,-0.648039854138358,-0.4012815972242107,-0.6382751367302693,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,No
-1.0013614710184966,-1.4611298115831641,1.0711771397438719,-1.0266501055367137,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,Yes
0.9986403800646417,0.7868247766465943,-0.17074337478921758,0.4664787044864549,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,Yes
-1.0013614710184966,0.2607077453587785,-1.3390583122798085,-0.6492812060326009,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,Yes
-1.0013614710184966,1.4085994499867402,-1.6077881077085507,-0.5197844857731976,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,No
-1.0013614710184966,-0.3132381069552024,-0.5842539514760805,-0.5062756090843223,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,No
-1.0013614710184966,-1.317643348504669,-1.2262195738891868,-1.1798030679977982,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,No
0.9986403800646417,0.2607077453587785,0.8451524668445032,0.7341848468697144,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,No
0.9986403800646417,-0.1219228228505421,-0.7734758358541999,-0.4916043406803579,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,No
-1.0013614710184966,0.16505010330644834,1.3051873233601148,0.9127324031063978,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,Yes
0.9986403800646417,-0.9350127802953484,0.40178302399889115,-0.6164881460704206,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Yes
0.9986403800646417,-0.36106692798136747,-0.3745474961285866,-0.44248543671976187,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,No
-1.0013614710184966,0.6433383135680991,0.3767849034938919,0.7768582364101534,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,Yes
0.9986403800646417,0.595509492541934,-0.7165356724817015,-0.07347842716608856,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,Yes
-1.0013614710184966,1.1694553448559148,-1.250870498276061,-0.2538847629471715,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,Yes
0.9986403800646417,0.4520230294634388,1.6062063577744812,1.4600618209519396,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,Yes
0.9986403800646417,0.4520230294634388,0.2139499240932712,0.4942294976845318,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,Yes
0.9986403800646417,-0.9350127802953484,-1.7161132965635475,-1.1594612129837363,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,Yes
-1.0013614710184966,1.4085994499867402,-0.664109058644828,0.41949085200352254,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No
0.9986403800646417,-1.5089586326093292,-1.1876808047773129,-1.2498659668248675,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Yes
-1.0013614710184966,0.8346535976727594,-0.8449982361879479,-0.04845035330065308,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,No
-1.0013614710184966,-0.9828416013215134,-1.5480703753910525,-1.129767864261794,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,Yes
0.9986403800646417,-1.413300990556999,-0.8904809276623217,-1.1808450317424053,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,No
-1.0013614710184966,-1.365472169530834,0.6298908736070092,-0.9741120944141657,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,No
0.9986403800646417,1.6955723761437307,1.1076327321469956,2.503596365173963,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No
-1.0013614710184966,0.0693924612541182,-0.5352992988204568,-0.25483247871487935,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,Yes
-1.0013614710184966,0.8346535976727594,0.07264110401640053,0.698841855532541,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,Yes
0.9986403800646417,-1.0306704223476786,-1.5963306358104261,-1.1540733703043362,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,No
0.9986403800646417,0.6433383135680991,-1.426204537929181,-0.5826688303597831,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,No
0.9986403800646417,0.9303112397250896,0.1747167627451475,0.8607075198580787,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,Yes
0.9986403800646417,-1.317643348504669,1.1770719557719935,-0.8536108199499126,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,No
-1.0013614710184966,-1.365472169530834,-1.435926029236681,-1.2233456333251957,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Yes
-1.0013614710184966,-0.8393551382430182,-0.28844285883358894,-0.7286746545726838,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,No
-1.0013614710184966,0.6911671345942642,1.6277325170982306,1.7814055341882369,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,Yes
0.9986403800646417,1.6955723761437307,0.8236263075207536,2.195216984760013,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,Yes
-1.0013614710184966,0.9781400607512546,-1.0553990837716918,-0.15733818261144686,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,Yes
0.9986403800646417,1.5042570920390705,-0.7512552842942005,0.383561428810088,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,No
-1.0013614710184966,-0.26540928592903734,1.549613390520108,0.5192418635538173,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,Yes
0.9986403800646417,-1.6046162746616595,-0.9741551921304441,-1.277852379965192,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,No
-1.0013614710184966,0.3085365663849436,-0.21067092837359114,0.09899013456060092,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,No
-1.0013614710184966,-0.36106692798136747,-0.5068292171342076,-0.5003379865396772,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,Yes
0.9986403800646417,-1.269814527478504,-0.0401976343742212,-0.9826991323094197,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,No
-1.0013614710184966,-1.1741568854261737,-0.9199925977029458,-1.069658598995016,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,No
0.9986403800646417,0.4520230294634388,0.579200240360761,0.7476099475791236,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,No
-1.0013614710184966,-0.3132381069552024,-0.9269365200654455,-0.6613135310833896,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,No
-1.0013614710184966,-0.21758046490287225,0.3490092140438923,-4.8781164233904125e-05,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,No
0.9986403800646417,0.49985185048960384,-0.49919090253545784,0.028717795784866957,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,No
0.9986403800646417,1.2651129869082451,-0.8682603761023222,0.1453706111924056,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,Yes
-1.0013614710184966,-0.5045533910598627,0.6715544077820081,-0.1255661423990072,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,No
-1.0013614710184966,-1.6046162746616595,1.6096783189557309,-1.1609534726179724,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No
-1.0013614710184966,-0.648039854138358,1.2770644377919906,-0.05612632741921564,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,Yes
-1.0013614710184966,0.6433383135680991,-1.4400923826541807,-0.5931408277930197,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,Yes
-1.0013614710184966,-0.026265180798211954,-0.1637994524267177,-0.11046552210028002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,No
-1.0013614710184966,-1.1263280644000087,0.6708600155457584,-0.7349107290441762,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,No
0.9986403800646417,-0.36106692798136747,0.2118667473845217,-0.1860209835810819,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,Yes
0.9986403800646417,0.0693924612541182,0.780573988873255,0.4992560564524855,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,Yes
0.9986403800646417,-1.5089586326093292,1.6440507346501052,-1.0363419391611741,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,Yes
-1.0013614710184966,-0.7915263172168532,-0.5530063008448315,-0.7760866229516624,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,No
-1.0013614710184966,-1.0784992433738436,0.9350762614388757,-0.6322746822010247,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,Yes
-1.0013614710184966,-1.365472169530834,-1.4147470660310566,-1.220790465951486,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,No
0.9986403800646417,0.5476806715157689,1.2781060261463655,1.344471913283875,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Yes
0.9986403800646417,-1.1263280644000087,0.9611159702982499,-0.6780058949919687,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,No
-1.0013614710184966,-0.6002110331121928,0.06743316224452549,-0.4379458258324538,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,Yes
-1.0013614710184966,1.3607706289605752,1.1090215166194952,2.1308875045276405,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,Yes
0.9986403800646417,-0.1219228228505421,0.5729507102345109,0.19877256210319558,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,No
0.9986403800646417,0.6911671345942642,0.1757583510995225,0.6646612559104568,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,Yes
0.9986403800646417,-1.6046162746616595,1.5430166642757328,-1.1639694078787444,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,No
-1.0013614710184966,1.0259688817774197,-1.28906207126981,-0.3409018256186506,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,Yes
-1.0013614710184966,1.6955723761437307,1.706198839794478,3.153530413870357,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,No
-1.0013614710184966,0.8824824186989245,-1.2053878068016874,-0.32338217391284585,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,No
0.9986403800646417,0.2607077453587785,-0.07422285395047035,0.15185801360229584,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No
0.9986403800646417,-0.743697496190688,-0.9380467958454451,-0.8696329760227646,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,No
-1.0013614710184966,-1.269814527478504,-0.7974323680048243,-1.0968962643188644,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,No
-1.0013614710184966,0.9781400607512546,0.45212646112701477,1.1385400837592778,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,Yes
0.9986403800646417,-0.5523822120860278,-1.6209815601973003,-1.0367608190585034,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,No
-1.0013614710184966,0.9303112397250896,1.5246152700151083,2.0007310484299436,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,No
0.9986403800646417,0.0693924612541182,-0.7706982669092,-0.3897327496498327,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,Yes
0.9986403800646417,1.1694553448559148,-0.7953491912960743,0.1651626863412228,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,Yes
-1.0013614710184966,0.49985185048960384,1.2569270629407412,1.2734508266916644,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,No
0.9986403800646417,0.8346535976727594,0.9138972982332513,1.38393039961231,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Yes
-1.0013614710184966,0.4520230294634388,0.5906577122588855,0.7555581936309503,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,No
0.9986403800646417,1.5042570920390705,-1.2331634962516866,-0.11063307405921188,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,Yes
0.9986403800646417,-1.5567874536354944,0.9305627119032505,-1.1409100695307577,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,Yes
-1.0013614710184966,1.4085994499867402,-0.4887750189917083,0.5940066892284099,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,No
0.9986403800646417,0.3085365663849436,1.709323604857603,1.344058269385262,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,No
-1.0013614710184966,1.2172841658820799,0.5889217316682608,1.4842102470329832,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,Yes
-1.0013614710184966,-1.5567874536354944,1.1607537382201192,-1.127024200934286,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,No
0.9986403800646417,1.3607706289605752,0.8062665016145041,1.8341110972697166,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,Yes
-1.0013614710184966,1.2172841658820799,0.3215807207120184,1.2342436683016267,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,No
-1.0013614710184966,-1.6524450956878245,0.7455071809426309,-1.2480281312753343,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,Yes
-1.0013614710184966,-1.317643348504669,0.333038192610143,-0.968169235870804,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,No
-1.0013614710184966,0.9781400607512546,-1.563694200706677,-0.5942718035158092,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,No
-1.0013614710184966,0.4041942084372737,-0.5418960250648318,-0.05867625879420869,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,Yes
-1.0013614710184966,-0.8871839592691833,-0.6429300954392038,-0.8572864910489787,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,No
0.9986403800646417,0.5476806715157689,0.7375216702257564,0.9531543131986908,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,Yes
-1.0013614710184966,0.2607077453587785,0.2590854194495203,0.3629734818563448,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,No
0.9986403800646417,0.21287892433261343,0.37817368796639156,0.3959655097697567,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,Yes
0.9986403800646417,1.0259688817774197,1.1992925073319929,1.8356295368975362,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No
-1.0013614710184966,0.2607077453587785,0.08236259532390029,0.25103830129247934,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,No
0.9986403800646417,-0.07409400182437703,-0.9835294873198189,-0.5774066516495817,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,Yes
0.9986403800646417,0.0693924612541182,-1.6984062945391734,-0.9213751153403864,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,Yes
-1.0013614710184966,1.4564282710129053,-1.1876808047773129,-0.08281421287781891,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,No
-1.0013614710184966,0.21287892433261343,-1.635216601040425,-0.8489403090946891,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Yes
-1.0013614710184966,0.6433383135680991,-0.9182566171123208,-0.1996555242391559,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,No
0.9986403800646417,1.6955723761437307,0.4632367369070142,1.803899384674829,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,Yes
0.9986403800646417,0.4041942084372737,-1.2158036903454372,-0.5160145666972324,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,No
-1.0013614710184966,1.6477435551175657,-1.4571049924423052,-0.29600313662364885,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Yes
-1.0013614710184966,-0.8393551382430182,1.6294684976888556,-0.1791251732712956,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No
0.9986403800646417,-0.9350127802953484,1.7197394884013528,-0.2785986768896097,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Yes
0.9986403800646417,1.3607706289605752,0.47018065926951413,1.5046620580200945,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,No
0.9986403800646417,0.9303112397250896,-1.3644036289029329,-0.4391186895449763,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,Yes
0.9986403800646417,0.21287892433261343,1.1107574972101206,0.8489317587444039,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,Yes
-1.0013614710184966,0.2607077453587785,0.1306228557432739,0.2816060618000967,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Yes
0.9986403800646417,-1.4611298115831641,-1.1092144820810652,-1.2239425371788903,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No
0.9986403800646417,1.5520859130652356,0.25734943885889494,1.458496257335671,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,Yes
0.9986403800646417,0.16505010330644834,-1.604663342645426,-0.8425838066527146,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,Yes
0.9986403800646417,0.21287892433261343,1.6350236355788552,1.1730924392902418,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,Yes
-1.0013614710184966,-1.317643348504669,1.1263813225257449,-0.860490922263549,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,No
-1.0013614710184966,-1.365472169530834,-0.8359711371166982,-1.1509631870666648,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No
0.9986403800646417,0.3563653874111086,-0.28705407436108904,0.0818631827585425,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,Yes
0.9986403800646417,1.0259688817774197,-0.3689923582385866,0.46387117712557896,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,No
-1.0013614710184966,1.4564282710129053,1.2496359444601166,2.379885423496423,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,Yes
-1.0013614710184966,-1.1263280644000087,-0.5103011783154575,-0.9664780082853363,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,Yes
0.9986403800646417,-0.8393551382430182,-1.5748044764866769,-1.0972627842290277,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,No
0.9986403800646417,0.595509492541934,-0.9960285475723185,-0.2800123965430966,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,Yes
-1.0013614710184966,-0.3132381069552024,-0.9929037825091935,-0.6911587237681138,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,Yes
-1.0013614710184966,1.4085994499867402,1.5541269400557327,2.6273753748348194,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,Yes
-1.0013614710184966,1.0737977028035848,1.46698071440636,2.128630789080778,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,No
-1.0013614710184966,0.7868247766465943,-0.697787082102952,0.04522166373964777,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No
-1.0013614710184966,0.7389959556204292,-1.7317371218791722,-0.7918155630963837,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,Yes
-1.0013614710184966,-0.26540928592903734,0.05354531751952618,-0.180177609013336,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,Yes
0.9986403800646417,-1.0306704223476786,1.0263888405057477,-0.5607823557243187,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,No
-1.0013614710184966,-0.7915263172168532,-0.8088898399029489,-0.8532652440346158,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,No
